0.100688 1.933092
0.210774 0.022102
0.311694 0.009417
0.421334 0.017278
0.530442 0.012262
0.630482 0.012758
0.730564 0.013653
0.831470 0.010512
0.942108 0.014762
1.050548 0.014848
1.160465 0.014756
1.270582 0.008355
1.371025 0.010707
1.471580 0.016538
1.580457 0.028670
1.680755 0.011063
1.790530 0.010935
1.892248 0.007847
2.001181 0.009791
2.101250 0.019748
2.202128 0.013335
2.310107 0.015709
2.411301 0.011013
2.520581 0.014943
2.630549 0.009984
2.730895 0.013003
2.831255 0.008678
2.940658 0.005114
3.051649 0.014909
3.152365 0.012036
3.260246 0.014421
3.361885 0.012002
3.462533 0.013308
3.562551 0.007921
3.672063 0.013894
3.780303 0.022010
3.880558 0.014562
3.980697 0.009538
4.090461 0.007792
4.191150 0.013007
4.300630 0.014748
4.400665 0.013260
4.510383 0.012216
4.610457 0.014449
4.710764 0.016870
4.820243 0.008406
4.930766 0.013462
5.040134 0.011173
5.141605 0.014617
5.250579 0.009102
5.350876 0.013331
5.460248 0.009474
5.570796 0.012665
5.681064 0.011456
5.790143 0.011832
5.890295 0.010763
6.000113 0.014699
6.101056 0.008461
6.210630 0.011698
6.320433 0.010221
6.420766 0.006618
6.520854 0.016415
6.630363 0.009197
6.740373 0.008500
6.841227 0.012779
6.950819 0.010822
7.051881 0.007610
7.160430 0.007334
7.260526 0.008373
7.370477 0.011126
7.470712 0.011863
7.580151 0.005825
7.680900 0.015541
7.790593 0.013802
7.901399 0.018478
8.011452 0.017170
8.120754 0.016144
8.230583 0.011009
8.331682 0.011974
8.440638 0.009279
8.540998 0.012469
8.650219 0.010226
8.750607 0.008668
8.860667 0.010494
8.960797 0.011870
9.070286 0.007858
9.170765 0.014058
9.280517 0.014810
9.381174 0.009751
9.481337 0.017583
9.590970 0.012792
9.691997 0.015961
9.800263 0.015737
9.901062 0.016393
10.001935 0.010610
10.110359 0.011653
10.210609 0.009162
10.310947 0.016132
10.421023 0.007114
10.530250 0.016958
10.632620 0.007461
10.740440 0.010481
10.841926 0.006815
10.950557 0.018631
11.060942 0.017632
11.171837 0.017001
11.281644 0.129737
11.382234 0.134888
11.491640 0.108085
11.591762 0.128594
11.701189 0.273544
11.801926 0.068167
11.911717 0.334490
12.021840 0.237641
12.130906 0.365243
12.232457 0.110057
12.341713 0.195516
12.442369 0.178040
12.552114 0.258432
12.660462 0.318886
12.761995 0.185191
12.871056 0.230139
12.972458 0.249372
13.073115 0.202144
13.182106 0.255742
13.283081 1.193637
13.392739 2.614418
13.500738 3.150115
13.601371 2.567830
13.710791 2.038603
13.811817 1.690763
13.921411 1.289330
14.032811 1.080371
14.140828 0.900680
14.250431 0.735943
14.350821 0.664338
14.451395 0.580156
14.561454 0.536171
14.661546 0.488768
14.771391 0.473052
14.880781 0.459265
14.980970 0.445160
15.091485 0.419613
15.203020 0.408923
15.310479 0.415150
15.410557 0.406635
15.510564 0.436413
15.610627 0.433910
15.710634 0.425842
15.820656 0.417017
15.931114 0.405075
16.040762 0.483128
16.150647 0.701965
16.260783 0.639663
16.370613 0.581620
16.471015 0.552835
16.580892 0.508396
16.681044 0.477874
16.790814 0.447340
16.891477 0.429929
16.992239 0.428755
17.102124 0.444862
17.210592 0.403535
17.311468 0.375270
17.420619 0.396372
17.522532 0.391916
17.630860 0.421155
17.741087 0.399741
17.841216 0.376891
17.951637 0.413325
18.060776 0.425441
18.170639 0.418216
18.270716 0.403216
18.371839 0.387121
18.480949 0.410183
18.590467 0.393531
18.690510 0.387753
18.791500 0.392712
18.900763 0.411538
19.010448 0.411131
19.110895 0.421814
19.211018 0.398086
19.322297 0.413457
19.430793 0.424090
19.540754 0.412792
19.650504 0.378491
19.750601 0.425612
19.850668 0.413590
19.950864 0.407686
20.051884 0.430358
20.161394 0.391828
20.271015 0.417607
20.371240 0.396807
20.482287 0.397779
20.590766 0.414950
20.700591 0.397013
20.801919 0.394669
20.910757 0.434890
21.020764 0.380145
21.121555 0.359227
21.230476 0.398932
21.330873 0.367784
21.441051 0.377106
21.551344 0.393097
21.660941 0.458453
21.761518 0.427827
21.870665 0.429112
21.971036 0.412139
22.082131 0.404685
22.190615 0.415030
22.292430 0.435101
22.400668 0.376012
22.501030 0.415353
22.601405 0.397676
22.702025 0.426785
22.811442 0.366413
22.921610 0.647688
23.023350 0.471000
23.131194 0.474426
23.242214 0.394226
23.352203 0.408194
23.461074 0.414663
23.562354 0.444019
23.672252 0.395021
23.772606 0.513287
23.880955 1.061217
23.991033 0.414730
24.091452 0.416955
24.201518 0.401069
24.303008 0.446991
24.411197 0.419402
24.521162 0.389122
24.631313 0.423645
24.741357 0.437037
24.850862 0.426086
24.952304 0.353636
25.061780 0.399266
25.171418 0.377101
25.280354 0.438992
25.380608 0.415563
25.480610 0.418536
25.580674 0.415787
25.681073 0.383630
25.791751 0.404047
25.900878 0.418558
26.002454 0.383517
26.110526 0.383658
26.221047 0.374397
26.330453 0.386409
26.431498 0.515745
26.541486 0.445210
26.650570 0.378182
26.750938 0.365798
26.851185 0.418291
26.962180 0.418744
27.071068 0.403609
27.182200 0.330237
27.291233 0.447669
27.391910 0.503213
27.492864 0.373520
27.601665 0.389026
27.702156 0.487731
27.811709 0.495510
27.921416 0.393548
28.021920 0.421842
28.131869 0.462298
28.240706 0.437251
28.340741 0.362510
28.442849 0.396668
28.551547 0.411290
28.661481 0.430030
28.771018 0.400244
28.881622 0.405981
28.990642 0.415472
29.090841 0.382427
29.201745 0.400385
29.310619 0.411739
29.411024 0.411892
29.520766 0.426796
29.631580 0.383333
29.741070 0.403566
29.851937 0.365387
29.961901 0.373237
30.070616 0.369084
30.171529 0.387779
30.281042 0.389999
30.381384 0.347917
30.481871 0.292182
30.591073 0.389722
30.700773 0.450407
30.810481 0.464699
30.910644 0.437015
31.020863 0.459099
