0.219917 0.023169
0.320218 0.033915
0.429932 0.043657
0.540619 0.023594
0.649809 0.037405
0.750141 0.027606
0.861335 0.037282
0.970163 0.045873
1.079745 0.037960
1.179919 0.027914
1.279923 0.032897
1.389963 0.042976
1.500072 0.025073
1.609771 0.040591
1.711134 0.041126
1.819946 0.037476
1.921394 0.044415
2.031082 0.043609
2.141054 0.027989
2.250712 0.028334
2.359992 0.032352
2.461343 0.040670
2.569929 0.042560
2.670124 0.033762
2.779912 0.054187
2.890780 0.008401
2.999685 0.049242
3.099890 0.059244
3.210691 0.047877
3.320029 0.069123
3.420335 0.032836
3.531223 0.047286
3.640688 0.033835
3.751511 0.048398
3.861136 0.042550
3.969946 0.028316
4.070208 0.035284
4.179519 0.031179
4.289610 0.034909
4.389670 0.043629
4.490166 0.030844
4.590757 0.063817
4.699578 0.039406
4.799949 0.022166
4.910297 0.037772
5.020030 0.035329
5.130291 0.044191
5.239547 0.037255
5.340005 0.045723
5.449781 0.051401
5.550076 0.034701
5.650150 0.046698
5.760560 0.039624
5.869578 0.046787
5.970228 0.059444
6.079990 0.027665
6.189688 0.020522
6.289690 0.019811
6.389939 0.052238
6.501029 0.026620
6.609566 0.030560
6.709758 0.038844
6.810935 0.044521
6.919721 0.034180
7.020134 0.033626
7.129849 0.024804
7.239664 0.057386
7.340421 0.036623
7.450597 0.039200
7.560305 0.023594
7.669616 0.062106
7.770329 0.048954
7.879531 0.017170
7.979909 0.029405
8.079970 0.064062
8.189753 0.034467
8.291537 0.036548
8.399614 0.038693
8.500673 0.037729
8.609904 0.037516
8.710704 0.042017
8.820183 0.034590
8.929880 0.033675
9.031394 0.019603
9.139890 0.064213
9.239933 0.032525
9.350161 0.018505
9.450392 0.052324
9.559851 0.021183
9.669733 0.020823
9.780362 0.030324
9.880379 0.032834
9.989942 0.030051
10.099589 0.063047
10.199608 0.035960
10.299906 0.027327
10.409675 0.040056
10.511305 0.042824
10.619862 0.015839
10.719914 0.025055
10.830536 0.030664
10.939811 0.135077
11.039815 0.186203
11.140655 0.183847
11.249722 0.167328
11.351087 0.249742
11.460711 0.218886
11.562145 0.127942
11.670262 0.199969
11.779877 0.156065
11.889866 0.331958
12.001270 0.270571
12.110110 0.241725
12.219631 0.169903
12.320026 0.246334
12.420345 0.215464
12.530336 0.241987
12.640026 0.212382
12.751105 0.224174
12.860115 0.288435
12.969965 0.474163
13.071423 0.452731
13.171966 0.419861
13.279642 0.280663
13.379812 0.222185
13.480005 0.232666
13.590090 0.370521
13.699879 0.256052
13.801593 0.333542
13.909670 0.346645
14.009948 0.348923
14.119835 0.347707
14.219885 0.370784
14.321146 0.368406
14.430051 0.384875
14.539895 0.404608
14.640248 0.401740
14.751304 0.396073
14.859818 0.398807
14.960355 0.419835
15.071085 0.394417
15.179909 0.417098
15.280161 0.372194
15.380663 0.405458
15.490114 0.403405
15.599758 0.646197
15.700378 0.783555
15.812056 0.678032
15.919761 0.642728
16.021000 0.566111
16.129868 0.530726
16.240088 0.518734
16.349988 0.473328
16.459981 0.480982
16.560258 0.420855
16.660939 0.417244
16.769785 0.425604
16.871652 0.412754
16.980023 0.403426
17.080696 0.392170
17.190701 0.413174
17.291408 0.389302
17.400165 0.422599
17.500656 0.360640
17.609896 0.406607
17.711254 0.406631
17.819800 0.388789
17.920020 0.403900
18.030091 0.384370
18.139691 0.404504
18.239934 0.399639
18.340282 0.377581
18.449802 0.395500
18.549863 0.380125
18.650977 0.404985
18.760361 0.399330
18.869790 0.387550
18.970076 0.393016
19.080268 0.396761
19.180481 0.392081
19.289839 0.392465
19.400762 0.379813
19.510009 0.392366
19.611144 0.392778
19.720788 0.388840
19.829734 0.399290
19.930279 0.401487
20.039874 0.391351
20.150008 0.396759
20.259916 0.410036
20.360737 0.418141
20.469727 0.395399
20.570092 0.413269
20.670143 0.389912
20.780429 0.402241
20.890578 0.394943
20.991475 0.404910
21.101040 0.393676
21.210681 0.403841
21.320587 0.385117
21.429652 0.403023
21.539930 0.398171
21.649900 0.393728
21.750043 0.402988
21.861022 0.393193
21.970863 0.392001
22.079912 0.392279
22.190060 0.373786
22.299801 0.383944
22.399996 0.388278
22.501439 0.396240
22.609749 0.405222
22.711076 0.393053
22.819763 0.401466
22.920052 0.399307
23.029866 0.408296
23.130663 0.383766
23.239956 0.422060
23.349842 0.407254
23.460526 0.388917
23.569898 0.408675
23.670042 0.412031
23.779537 0.401487
23.880320 0.393614
23.989942 0.405576
24.090146 0.414763
24.199762 0.417835
24.310389 0.387594
24.410937 0.428324
24.520310 0.405627
24.630778 0.400577
24.739813 0.403705
24.840095 0.406715
24.940514 0.413630
25.050538 0.395798
25.151342 0.401854
25.260992 0.407349
25.369906 0.395401
25.470543 0.394597
25.579921 0.418016
25.680753 0.400833
25.789977 0.411752
25.890141 0.412712
25.990286 0.384241
26.090733 0.396947
26.190775 0.403818
26.300642 0.405774
26.409928 0.399083
26.510277 0.400152
26.621291 0.398471
26.729874 0.401007
26.830455 0.403740
26.941397 0.413626
27.049955 0.409792
27.159842 0.411159
27.260490 0.402143
27.370223 0.400698
27.479945 0.409615
27.580056 0.410445
27.680227 0.409413
27.789975 0.402278
27.900019 0.403015
28.000663 0.409480
28.110324 0.406055
28.219806 0.400982
28.320647 0.393095
28.430613 0.388585
28.540044 0.383845
28.649918 0.377178
28.759608 0.395968
28.859790 0.389835
28.960903 0.417573
29.069849 0.391940
29.169868 0.429038
29.270242 0.381864
29.380112 0.384206
29.480359 0.392480
29.590263 0.381876
29.699783 0.396266
29.799809 0.386536
29.900067 0.410364
30.000158 0.409706
30.100547 0.408490
30.209660 0.403154
30.309982 0.402943
30.419651 0.400836
30.519882 0.395189
30.630449 0.412115
30.739954 0.398665
30.840039 0.405317
30.940110 0.409631
31.050586 0.393202
31.161386 0.393332
31.269956 0.411624
31.370108 0.388674
31.471437 0.407403
31.579756 0.407121
31.689734 0.408072
31.789790 0.409833
31.891111 0.418445
31.999932 0.418666
32.101793 0.415378
32.209826 0.398656
32.309901 0.390853
32.420747 0.368921
32.529993 0.391490
32.630069 0.391980
32.731217 0.389638
32.839760 0.391506
32.950241 0.383728
33.059938 0.374302
33.170254 0.405871
33.279883 0.340081
33.380079 0.375457
33.480913 0.383058
33.589737 0.420079
33.690482 0.414730
33.800087 0.428129
33.909830 0.417764
34.009951 0.396853
34.119592 0.397015
34.220529 0.387912
34.330790 0.365847
34.441472 0.417151
34.550162 0.419450
