0.000000 0.000000
8.948013 0.011896
8.959909 0.020387
8.980296 0.094425
9.074720 0.164397
9.239117 0.000114
9.239230 0.064809
9.304039 0.002757
9.306796 0.000089
9.306885 0.001718
9.308603 0.011324
9.319927 0.027447
9.347374 0.179913
9.527287 0.005803
9.533089 0.042148
9.575237 0.469267
10.044505 0.251348
10.295853 0.312969
10.608822 0.003274
10.612096 0.562068
11.174164 0.166803
11.340967 0.000372
11.341339 0.031609
11.372948 0.000806
11.373753 0.015773
11.389526 0.134097
11.523623 0.620108
12.143731 0.013686
12.157417 0.000673
12.158090 0.000725
12.158816 0.003408
12.162224 0.001990
12.164214 0.000316
12.164530 0.000713
12.165243 0.000436
12.165679 0.001457
12.167136 0.000317
12.167453 0.071061
12.238514 0.000842
12.239357 0.000894
12.240251 0.000330
12.240581 0.001445
12.242026 0.000332
12.242358 0.001345
12.243703 0.000207
12.243910 0.000204
12.244114 0.057021
12.301135 0.099757
12.400893 0.106271
12.507163 0.093698
12.600861 0.105311
12.706172 0.096315
12.802487 0.101405
12.903892 0.097246
13.001138 0.100051
13.101189 0.099414
13.200603 0.099913
13.300516 0.100431
13.400947 0.100091
13.501039 0.099945
13.600984 0.101470
13.702454 0.098503
13.800957 0.100797
13.901754 0.102197
14.003951 0.097182
14.101133 0.109441
14.210574 0.097249
14.307823 0.095382
14.403205 0.098483
14.501688 0.099476
14.601164 0.099668
14.700832 0.099821
14.800653 0.100274
14.900927 0.100501
15.001428 0.099296
15.100724 0.101462
15.202186 0.098742
15.300928 0.101073
15.402001 0.098812
15.500813 0.100206
15.601019 0.099887
15.700906 0.102027
15.802934 0.099005
15.901939 0.100076
16.002015 0.098678
16.100693 0.108550
16.209243 0.091598
16.300841 0.223901
16.524742 0.000212
16.524954 0.118402
16.643356 0.062640
16.705996 0.161532
16.867528 0.037367
16.904895 0.112902
17.017797 0.113361
17.131158 0.136880
17.268038 0.034992
17.303030 0.154393
17.457423 0.044958
17.502382 0.098606
17.600988 0.100117
17.701105 0.099636
17.800741 0.143319
17.944060 0.059674
18.003734 0.105651
18.109385 0.091898
18.201283 0.100255
18.301538 0.101504
18.403042 0.098830
18.501871 0.102143
18.604015 0.098008
18.702023 0.102102
18.804125 0.134792
18.938916 0.064436
19.003352 0.134117
19.137469 0.086373
19.223843 0.079309
19.303151 0.101929
19.405080 0.096136
19.501216 0.132660
19.633876 0.068780
19.702656 0.099731
19.802387 0.098552
19.900939 0.105637
20.006576 0.097204
20.103780 0.099456
20.203236 0.099162
20.302398 0.099595
20.401993 0.102468
20.504461 0.096605
20.601066 0.141056
20.742122 0.121149
20.863271 0.040000
20.903271 0.104335
21.007606 0.095810
21.103416 0.097868
21.201284 0.100190
21.301475 0.100325
